变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,talkContent_pt,talkContent_th,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalk_pt,topTalk_th,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,roleName_pt,roleName_th,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
100701,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,,,,<>,你们终于来到了石板标示的地点，但是这里四周都是荒漠，根本不像是有建筑的样子，奇怪的是荒漠中央伫立着六根颜色各异的柱子，这些颜色让你们觉得莫名眼熟，总觉得在哪里见过……,你們終於來到了石板標示的地點，但是這裡四周都是荒漠，根本不像是有建築的樣子，奇怪的是荒漠中央佇立著六根顏色各異的柱子，這些顏色讓你們覺得莫名眼熟，總覺得在哪裡見過……,"You finally came to the place marked by the slate, but there is a desert all around here, and it doesn’t look like there are buildings at all. The strangest thing is that there are six pillars of different colors standing in the middle of the desert. These colors make you feel familiar to it...","Cuối cùng bạn cũng đến nơi được đánh dấu bởi phiến đá, nhưng ở đây chỉ có một sa mạc xung quanh, và trông không giống như có bất kỳ tòa nhà nào. Điều kỳ lạ nhất là có sáu cột đá màu khác nhau đứng giữa sa mạc. Những màu sắc này khiến bạn cảm thấy quen thuộc...",드디어 당신들은 석판에 표시된 곳에 도착했다. 그러나 이곳은 주위에 모두 황막하여 전혀 건축물이 있는 것 같지 않다. 이상하게 이 황량한 사막 가운데 색색의 기둥 여섯 개가 서 있으며 이 색깔들이 왠지 낯익고 어디서 본 느낌이 든다...,"Você finalmente chegou ao lugar marcado pela lousa, mas há um deserto por toda parte aqui, e não parece haver nenhum edifício. A coisa mais estranha é que existem seis pilares de cores diferentes no meio do deserto. Essas cores fazem você se sentir familiarizado com elas...",ในที่สุดคุณก็มาถึงสถานที่ที่ระบุโดยแผ่นหิน แต่ที่นี่มีแต่ทะเลทรายโดยรอบ และดูไม่เหมือนว่าจะมีอาคารใดๆ เลย สิ่งที่แปลกที่สุดคือมีเสาหินสีต่างๆ หกต้นตั้งอยู่กลางทะเลทราย สีเหล่านี้ทำให้คุณรู้สึกคุ้นเคยกับมัน...,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100703,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,,,,<>,顺利解开了石阵谜题后，大地开始轰隆隆的震颤，有什么东西从沙土中渐渐升起，不一会，一座低矮的石龛出现在你们面前，石龛当中放着一尊精美的美纳斯雕像，雕像上似乎有什么东西在阳光下闪耀着斑斓的色彩……,順利解開了石陣謎題後，大地開始轟隆隆的震顫，有什麼東西從沙土中漸漸升起，不一會，一座低矮的石龕出現在你們面前，石龕當中放著一尊精美的美納斯雕像，雕像上似乎有什麼東西在陽光下閃耀著斑斕的色彩……,"After successfully solving the puzzle of the stone formation, the earth began to tremble. Something gradually rose from the sand. After a while, a low stone niche appeared in front of you, and a beautiful statue of Milotic was placed in the stone niche, there seems to be something on the statue shining brightly under the sun...","Sau khi giải thành công câu đố của đội hình đá, mặt đất bắt đầu rung chuyển. Một thứ gì đó dần dần trồi lên từ cát. Một lúc sau, một hốc đá thấp xuất hiện trước mặt bạn, và một bức tượng Milotic xinh đẹp được đặt trong hốc đá, dường như có thứ gì đó trên bức tượng đang tỏa sáng rực rỡ dưới ánh mặt trời...","석진의 수수께끼가 풀린 후 땅이 덜컹덜컹 떨리기 시작했고, 모래 속에서 무언가가 서서히 솟아오르기 시작했다. 어느새 한 석감의 모습이 드러냈고, 그 안에는 아름다운 밀로틱 조각상이 놓여 있으며 그 조각상에는 뭔가 햇빛에 알록달록 빛나고 있는 것 같다...","Depois de resolver com sucesso o quebra-cabeça da formação de pedras, a terra começou a tremer. Algo gradualmente subiu da areia. Depois de um tempo, um nicho de pedra baixo apareceu na sua frente, e uma bela estátua de Milotic foi colocada no nicho de pedra, parece haver algo na estátua brilhando intensamente sob o sol...",หลังจากไขปริศนาของกลุ่มหินได้สำเร็จ แผ่นดินก็เริ่มสั่นสะเทือน บางอย่างค่อยๆ ผุดขึ้นจากทราย หลังจากนั้นครู่หนึ่ง ช่องหินต่ำๆ ก็ปรากฏขึ้นตรงหน้าคุณ และมีรูปปั้นมิโลติกที่สวยงามวางอยู่ในช่องหิน ดูเหมือนว่าจะมีบางอย่างบนรูปปั้นกำลังส่องแสงเจิดจ้าภายใต้แสงอาทิตย์...,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100801,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,,,,<>,正当你们准备拿取雕像时，一片黑影笼罩了你们，仿佛阳光被什么东西挡住了，你们抬头一看，是一架巨大的空中飞艇，就在你们抬头看天空的空当，一只机械手臂抢先一步将美纳斯雕像从石龛中拿了起来，并快速地收回飞艇中。,正當你們準備拿取雕像時，一片黑影籠罩了你們，仿佛陽光被什麼東西擋住了，你們抬頭一看，是一架巨大的空中飛艇，就在你們抬頭看天空的空當，一隻機械手臂搶先一步將美納斯雕像從石龕中拿了起來，並快速地收回飛艇中。,"Just as you were about to take the statue, a black shadow enveloped you, as if the sun was blocked by something. When you looked up, it was a huge airship. Just when you looked up at the sky, a robotic arm took the lead. The statue of Milotic was picked up from the stone niche and quickly retracted into the airship.","Ngay khi bạn định lấy bức tượng, một bóng đen bao trùm lấy bạn, như thể mặt trời bị thứ gì đó che khuất. Khi bạn ngước lên, đó là một chiếc tàu bay khổng lồ. Ngay khi bạn đang nhìn lên trời, một cánh tay robot đã đi trước một bước. Bức tượng Milotic đã được nhấc ra khỏi hốc đá và nhanh chóng rút vào tàu bay.",당신들은 조각상을 가져가려고 할 때 마치 햇빛이 무엇에 의해 가려진 것처럼 검은 그림자가 당신들을 뒤덮었다. 머리를 들어보니 거대한 공중 비행선이었다. 너희들이 하늘을 올려다보는 틈에 한 기계팔이 먼저 밀로틱 조각상을 석각에서 들어 올렸고 빠르게 비행선에 놓아 두었다.,"Assim que você estava prestes a pegar a estátua, uma sombra negra o envolveu, como se o sol estivesse bloqueado por algo. Quando você olhou para cima, era uma aeronave enorme. Justo quando você olhou para o céu, um braço robótico assumiu a liderança. A estátua de Milotic foi pega do nicho de pedra e rapidamente retraída para a aeronave.",ขณะที่คุณกำลังจะหยิบรูปปั้น เงาดำก็ปกคลุมคุณ ราวกับว่าดวงอาทิตย์ถูกบางสิ่งบางอย่างบดบัง เมื่อคุณเงยหน้าขึ้น มันคือเรือเหาะขนาดยักษ์ ขณะที่คุณกำลังมองขึ้นไปบนฟ้า แขนหุ่นยนต์ก็ชิงลงมือก่อน รูปปั้นมิโลติกถูกหยิบขึ้นมาจากช่องหินและหดกลับเข้าไปในเรือเหาะอย่างรวดเร็ว,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100802,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,,211,{y=-200;x=200},<>,到手了，喵！,到手了，喵！,"Get it, meowth!","Lấy được rồi, Meowth!","얻었다, 야옹!","Pegue, Meowth!",ได้มาแล้ว เหมียว!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100803,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,2,<2>,,,<>,是火箭队他们！,是火箭隊他們！,It's Team Rockets!,Là Đội Hỏa Tiễn!,로켓단들이다!,É a Equipe Rocket!,นั่นแก๊งร็อคเก็ตนี่!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100804,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,<36>,,,<>,既然你诚心诚意地发问了！,既然你誠心誠意地發問了！,Prepare for trouble!,Chuẩn bị cho rắc rối!,성심성의껏 물으시니까!,Prepare-se para a encrenca!,เตรียมตัวรับปัญหา!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100805,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,2,<35>,,,<>,那我就大发慈悲地告诉你！,那我就大發慈悲地告訴你！,And make it double!,Và nhân đôi nó lên!,대답해 드리는게 인지상정!,E faça-a em dobro!,และทำให้มันเป็นสองเท่า!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100806,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,<36>,,,<>,为了防止世界被破坏！,為了防止世界被破壞！,To protect the world from devastation!,Để bảo vệ thế giới khỏi sự tàn phá!,이세계의 파괴를 막기 위해!,Para proteger o mundo da devastação!,เพื่อปกป้องโลกจากการถูกทำลาย!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100807,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,2,<35>,,,<>,为了守护世界的和平！,為了守護世界的和平！,To unite all peoples within our nation!,Để đoàn kết tất cả các dân tộc trong quốc gia của chúng ta!,이세계의 평화를 지키기 위해!,Para unir todos os povos em nossa nação!,เพื่อรวมประชาชาติทั้งหมดไว้ด้วยกัน!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100808,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,<36>,,,<>,贯彻爱与真实的邪恶！,貫徹愛與真實的邪惡！,To denounce the evils of truth and love!,Để lên án sự xấu xa của sự thật và tình yêu!,사랑과 진실 어둠을 뿌리고 다니고!,Para denunciar os males da verdade e do amor!,เพื่อประณามความชั่วร้ายของความจริงและความรัก!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100809,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,2,<35>,,,<>,可爱又迷人的反派角色！,可愛又迷人的反派角色！,To extend our reach to the stars above!,Để vươn tầm với của chúng ta đến các vì sao trên cao!,귀엽고 매혹적인 악당!,Para estender nosso alcance às estrelas acima!,เพื่อขยายการเข้าถึงของเราไปยังดวงดาวเบื้องบน!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100810,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,<36>,,,<>,武藏！,武藏！,Jessie!,Jessie!,로사!,Jessie!,เจสซี่!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100811,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,2,<35>,,,<>,小次郎！,小次郎！,James!,James!,로이!,James!,เจมส์!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100812,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,<36>,,,<>,我们是穿梭在银河的火箭队！,我們是穿梭在銀河的火箭隊！,Team Rocket blasts off at the speed of light!,Đội Hỏa Tiễn phóng đi với tốc độ ánh sáng!,우리는 우주를 뛰어다니는 로켓단들이다!,A Equipe Rocket decola na velocidade da luz!,แก๊งร็อคเก็ตพุ่งทะยานไปด้วยความเร็วแสง!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100813,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,2,<35>,,,<>,白洞，白色的明天在等着我们！,白洞，白色的明天在等著我們！,Surrender now or prepare to fight!,Đầu hàng ngay bây giờ hoặc chuẩn bị chiến đấu!,"아름다운 미래, 밝은 일이 기다리고 있다!",Renda-se agora ou prepare-se para lutar!,ยอมแพ้เสียเดี๋ยวนี้ หรือเตรียมตัวต่อสู้!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100814,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,1,,211,{y=-200;x=200},<>,就是这样，喵！,就是這樣，喵！,Meowth! That's right!,Meowth! Đúng vậy!,"바로 이거야, 야옹!",Meowth! É isso aí!,เหมียว! ถูกต้องแล้ว!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
100815,,0,2000,0,FALSE,FALSE,,0,,2,<>,<>,2,<36>,,,<>,果然只要跟着你们，就能不费吹灰之力地找到最终的宝藏啊！,果然只要跟著你們，就能不費吹灰之力地找到最終的寶藏啊！,"Sure enough, as long as we follow you, we can find the ultimate treasure without any effort!","Chắc chắn rồi, chỉ cần chúng ta đi theo các ngươi, chúng ta có thể tìm thấy kho báu cuối cùng mà không cần nỗ lực gì!",역시 당신들을 따라가기만 하면 힘들이지 않고 최종의 보물을 찾을 수 있군!,"Com certeza, contanto que sigamos vocês, podemos encontrar o tesouro final sem nenhum esforço!",แน่นอน ตราบใดที่เราตามพวกแกไป เราก็สามารถหาสมบัติชิ้นสุดท้ายได้โดยไม่ต้องออกแรงเลย!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
